#OTU ID	taxonomy	16S-even	16s-mock-even-insilico-v2	16s-mock-staggered-insilico-v2	16S-stag	BLANK	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F79	F87	unknown
84ce402bbecd33b12a0d464ecd799c90	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.1682900432900433	0.11013215859030837	0.15247252747252749	0.13480392156862744	0.10935856992639327	0.12048192771084337	0.15535055350553506	0.16025236593059936	0.17885024840312277	0.1087866108786611	0.16512166859791425	0.19400352733686066	0.1949728260869565	0.1853562005277045	0.17051842598376016	0.17362637362637362	0.16452991452991453	0.244140625	0.1452814569536424	0.09700176366843033	0.13057760744593486	0.0	0.12439935931660438	1.0
625cabfbd66e4f32de52ec86cb441744	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056782334384858045	0.0042583392476933995	0.0	0.0	0.0	0.012907608695652174	0.0	0.0	0.0	0.0	0.009765625	0.007864238410596027	0.0048500881834215165	0.0038324664659184233	1.0	0.0	0.0
2970af3e30642198ba1dfa1f304f310b	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopumilus; Ambiguous_taxa	0.4407411177847908	0.5	0.7692307692307693	0.8124363294412663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b7809b1b04598cfc5bbf6264159dde9	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.5520105873969255	0.5	0.15384615384615385	0.13639213227803465	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e83728f7ad4609c0503c725c0ca4881	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.18777056277056278	0.3086637298091043	0.22252747252747251	0.2549019607843137	0.3086225026288118	0.2555047777316161	0.2029520295202952	0.17350157728706625	0.20581973030518097	0.35704323570432356	0.30648899188876016	0.2222222222222222	0.264945652173913	0.25923482849604224	0.2954403497813866	0.328021978021978	0.2905982905982906	0.30859375	0.21937086092715233	0.23809523809523808	0.2909937038050917	0.0	0.34703683929524826	0.0
7b74bf428931286ad601ed529a7c19ae	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome	0.0	0.0	0.0	0.0	0.0	0.2343073593073593	0.2091042584434655	0.29395604395604397	0.24754901960784315	0.19453207150368035	0.23764021603656002	0.24354243542435425	0.32618296529968455	0.23846699787083037	0.26778242677824265	0.25840092699884126	0.31128747795414463	0.22758152173913043	0.316622691292876	0.212367270455965	0.17115384615384616	0.21367521367521367	0.169921875	0.21605960264900662	0.25749559082892415	0.22940049274568847	0.0	0.19220501868659903	0.0
015dad1fafca90944d905beb2a980bc3	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.1423160173160173	0.13920704845814977	0.13667582417582416	0.13480392156862744	0.18506834910620398	0.11632737847943499	0.12177121771217712	0.1589905362776025	0.16820440028388928	0.13389121338912133	0.0996523754345307	0.08465608465608465	0.109375	0.08179419525065963	0.08806995627732667	0.06950549450549451	0.11965811965811966	0.080078125	0.08319536423841059	0.2019400352733686	0.13796879277306323	0.0	0.16177255739455418	0.0
3b3dbdfd540d82d7b0b6d70221698eb6	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.03494860499265785	0.02815934065934066	0.09803921568627451	0.031545741324921134	0.024927295388450354	0.023616236162361623	0.0416403785488959	0.0468417317246274	0.043235704323570434	0.0776361529548088	0.06878306878306878	0.044157608695652176	0.047493403693931395	0.042473454091193005	0.04120879120879121	0.057692307692307696	0.072265625	0.07947019867549669	0.054673721340388004	0.03367095537914043	0.0	0.014949279231179925	0.0
c97ab403dfec27de969d1b6debc9e4fb	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae	0.0	0.0	0.07692307692307693	0.05117153828069901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33fc6b48715b25ec074e9133cecb4732	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.01461038961038961	0.01908957415565345	0.02403846153846154	0.016339869281045753	0.029442691903259727	0.0519318653926049	0.02988929889298893	0.01892744479495268	0.029808374733853796	0.0	0.01853997682502897	0.04144620811287478	0.022418478260869564	0.011213720316622692	0.016864459712679577	0.02142857142857143	0.01282051282051282	0.0390625	0.048841059602649006	0.03262786596119929	0.038050917054475775	0.0	0.03150026695141484	0.0
9b6bc114ff1919d7368bad73b25c695e	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.021645021645021644	0.02525697503671072	0.038461538461538464	0.0	0.0	0.008309098462816784	0.010701107011070111	0.014511041009463722	0.0	0.040446304044630406	0.0	0.01763668430335097	0.035326086956521736	0.013192612137203167	0.018738288569643973	0.032692307692307694	0.038461538461538464	0.037109375	0.0173841059602649	0.029541446208112873	0.024089789214344376	0.0	0.0	0.0
47bba424b829322ef84b233d7ccdf79f	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.03463203463203463	0.016152716593245228	0.0	0.0392156862745098	0.033123028391167195	0.02035729123390112	0.027675276752767528	0.0	0.0	0.0	0.0	0.0	0.028532608695652172	0.0	0.03247970018738289	0.01620879120879121	0.0	0.0	0.0347682119205298	0.017195767195767195	0.0	0.0	0.027762947143619862	0.0
5e122399cb29970cea2eacd226696f87	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.03192640692640693	0.027606461086637297	0.019230769230769232	0.02042483660130719	0.017875920084121977	0.014125467386788533	0.014391143911439114	0.0	0.0113555713271824	0.0	0.020278099652375436	0.025573192239858905	0.010869565217391304	0.027704485488126648	0.029356652092442224	0.022252747252747253	0.029914529914529916	0.017578125	0.020695364238410598	0.006172839506172839	0.014508623049548317	0.0	0.015483182060864922	0.0
2344e52005ae3072049a1bbda71d028c	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.022186147186147188	0.019383259911894272	0.02815934065934066	0.031862745098039214	0.011566771819137749	0.013294557540506855	0.014022140221402213	0.006309148264984227	0.0113555713271824	0.0	0.010428736964078795	0.01146384479717813	0.016983695652173912	0.015171503957783642	0.02560899437851343	0.019505494505494506	0.023504273504273504	0.0	0.030629139072847682	0.027777777777777776	0.027101012866137423	0.0	0.0	0.0
014df9fe1ea26f69886fdf906a357eb4	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.031385281385281384	0.027312775330396475	0.0	0.0	0.0	0.0	0.00996309963099631	0.0	0.017743080198722498	0.0	0.005214368482039398	0.0	0.0	0.011213720316622692	0.022485946283572766	0.016758241758241758	0.008547008547008548	0.0	0.026490066225165563	0.01146384479717813	0.0	0.0	0.0	0.0
140180901dc7e8807e3801a7f0727307	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021556256572029444	0.030328209389281262	0.024354243542435424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016698603887215988	0.0	0.029364655632674853	0.0
badff69fd8f3ac70d0bae2e8e191801d	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007893643539675945	0.0051660516605166054	0.010725552050473186	0.0	0.0	0.0	0.0	0.0	0.009894459102902375	0.012492192379762648	0.010714285714285714	0.029914529914529916	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd70a312c626eebbbbfa9ce6b13e0340	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.015859030837004406	0.0	0.0	0.024710830704521555	0.027420024927295387	0.02214022140221402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014234875444839857	0.0	0.029364655632674853	0.0
09b83b9bba43a194624197fd345f054c	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.010822510822510822	0.0	0.0	0.0	0.0	0.0	0.007749077490774908	0.027129337539432176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038324664659184233	0.0	0.0	0.0
e320ad0389e6bb7502b6f783bbb2dc1a	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014540922309929373	0.0	0.027129337539432176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f0971be17a8d5ad310c5375f150510b	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.027056277056277056	0.01145374449339207	0.0	0.0	0.00473186119873817	0.0	0.0	0.0	0.007097232079488999	0.0	0.0	0.0	0.008152173913043478	0.0	0.0	0.007692307692307693	0.0	0.0	0.009933774834437087	0.011904761904761904	0.0	0.0	0.009610250934329953	0.0
1b37b0f0e698c0c19c7a33e5ee9169a7	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome	0.0	0.0	0.0	0.0	0.0	0.0091991341991342	0.015859030837004406	0.008928571428571428	0.0	0.017875920084121977	0.0062318238471125885	0.011439114391143911	0.0	0.018452803406671398	0.023709902370990237	0.0	0.0	0.0	0.0	0.0	0.008241758241758242	0.0	0.0	0.01903973509933775	0.0	0.0	0.0	0.0	0.0
2dda0cf7fe5fd5572f238ac760be6590	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.008116883116883116	0.0	0.0	0.0	0.0	0.01578728707935189	0.01955719557195572	0.008201892744479496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004927456884752259	0.0	0.0	0.0
ea1681774a9a9d71bcecb46e4e711164	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013736263736263736	0.0	0.0	0.0029081844619858743	0.0	0.0	0.0	0.01813110181311018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016142384105960264	0.0	0.0016424856282507528	0.0	0.0	0.0
1b35c3e27a2ff4a79b32028a017aaa34	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017582417582417582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3eb760e60f9536beecf2260e8065c645	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004570004154549232	0.006642066420664207	0.0	0.016323633782824698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aeb06cf3c12fd4c4f878b503160d1868	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__uncultured marine archaeon; D_5__uncultured marine archaeon; D_6__uncultured marine archaeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003739094308267553	0.016236162361623615	0.0031545741324921135	0.0	0.0	0.0	0.0	0.0	0.005936675461741424	0.0	0.007417582417582417	0.0	0.0	0.007036423841059603	0.0	0.0016424856282507528	0.0	0.0	0.0
095f57886f5b03bb556a723288e9f1dc	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00959409594095941	0.0	0.015613910574875798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
