OTU	F001	F009	F012	F015	F016	F023	F025	F028	F029	F033	F037	F040	F041	F042	F043	F044	F046	F047	F048	F052	F053	F060	F062	F067	F069	F075	F076	F078	F080	F084	F085	F087	F095	F096	F097	F099	F101	F102	F103	F104	F107	F108	F109	F127	F134	F143	F145
d5015a817e763e6c9584dc99159276bf	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34bbff1ee596a2d6d67f9191a66e53e3	20	43	0	0	83	0	26	0	0	0	0	0	0	42	0	0	0	0	0	22	0	0	0	0	0	0	80	51	0	42	0	0	0	0	0	0	22	0	0	0	0	0	24	0	0	0	0
610bdf25b60ac1c7a9398182ae89fa47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4a21780259de691d13690258f76159a	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f274e708a774d9250c89e480f83a48ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
b9f4e660ca3a725342bf297a4b1d9ca3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1a37cc6d234c1e63a01a031443fb81c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70ed22512a25ff24a24f4ed2ed3693cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
c57cbebd3bf1f326c470e1e23906f278	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bc34fc15dcfe597fc0bf7bb817d7b86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8181784408907d5d5d93edc2a6d23ca2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24f876e8926f8fdbafe7ea3b68703845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
49cbeeee9bcfca483ac5983608545c75	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
cd94aaebfac4dad193cebe7b2af1b868	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	10	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
d34ca890d040cf61315089bd428c1c63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
f3f605a3ada5c432cd5304d869631932	31	173	0	112	285	158	252	3	70	51	20	0	47	78	26	29	14	42	60	58	163	69	5	293	112	180	177	272	67	121	0	98	54	135	22	35	81	0	0	124	281	60	170	18	43	112	47
d66084f8c6d702f9d7d38ec80f73d00c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7894a0b8376fdacdb7851c370c0520cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2981aa9f69bc423dc502b2e178dc7904	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d937f02755abd75890105cbac953bde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6cb538a08158667ecf55c98a319a7a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
c59fa81c29c73398a04564721b86b9b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176016365f0760bda35c0263c943ba7f	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b0592d20fc552a47d8b776fa048eb34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ab49b3672f71b40d468bc1d5e7b6c04c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b23debc7fe387962e2c600498d295eb5	0	0	0	0	26	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	23	0	17	33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b0c1a47c343eabf7f8689e1405e9515	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0
64ba9d2793937d6cb4204c953fe370e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
5b5a58c04b5bd56d77cf0ace2ad73010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f1a8f3b7248c2ae613efc84b93db4ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97bbfc3631bf2d5cde4c608864606035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eb5873489776b6c97bcca447ea933ee	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b6f05fcc5f70e577c22233470787aa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2edb0c757f3e309f4bea28a37ff4d62e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
a08a95591820d3fe5163f4a97e57ceaf	0	0	0	18	0	11	0	0	0	29	0	0	0	0	0	0	0	0	17	0	15	29	0	35	14	20	0	0	19	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	39	28
8bca143e47d6141360fef2ac544fe5e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e450195bf43cdf784f3c5f1f73a24454	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91c963f8bd71a2ac6ff42a12eb683edd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
09e169e0836c582548ba5141f71e712d	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a4c98d4c888ed2d8bf86bc1efe4dc84	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65e97c777e385d97c9e532080d7d1aa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f70ad93de259174333f3b580a8a6bf3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	8	0	0	0	0
4cb1553ed04a52032a1506170b910d57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
75549981911a6cb5fe1cdf04b9f25a59	0	47	0	29	48	42	76	0	22	62	21	0	74	77	0	38	0	58	46	65	85	64	5	98	55	97	107	141	49	128	0	59	43	36	21	33	38	0	0	73	100	34	60	17	0	59	49
34a0c932880ca6055e87a434692b2582	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cef1d778e0845a18574f8aa5677c2bcf	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	18	7	0	26	0	26	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	5	14	0	6	0	0
efc8a8d8eabe3ec619ce906b8be87803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80319ecc4e46ff50645cbd36acd5673b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5b5fd37df46778cff044bbe33af0988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
60275c8e074f87b3edcc5d653d096d58	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afda00c6fab1eb3ca9aa3f02f88092a2	0	0	0	1	0	6	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	8	9	0	0	0	0	0	0
26ecd6200cb8641c8885f2d846139d1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63265cf0ca39a06a67f27055adad9903	0	0	0	13	36	25	21	0	12	27	0	0	0	23	14	11	0	0	37	18	59	20	0	76	0	32	60	82	14	50	0	12	18	17	0	0	17	0	0	26	57	0	18	0	0	16	0
3bc9a925c7b5d81a27dd88660f5e1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b37e9502b7704049af9a3bad1a83d90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284613b697fe4af7c8a62b945ff6b519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
35be669d223ff3451eddd9aeb3e88269	0	4	0	6	0	17	22	0	0	12	0	0	0	7	0	0	3	0	0	0	49	13	0	0	0	0	29	22	0	0	0	0	0	6	0	0	0	0	0	0	20	0	0	0	0	16	6
8fa5d9133cac827b0a8e282b80f3432f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
06b93f3195fe6dfe8cbf9f864c456718	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54e28c0e244c40c64accd007392f320e	0	0	0	0	5	0	0	0	36	0	0	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	9	0	0	17	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
e333da37f9bd59396ce7c995b7d0feb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
8cb8b7b11035ca74499a73893845b0d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
86b58c0e10ea3cd03777e0161baacf43	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
0cc5840e701a10e400f35c9e4026737a	0	0	0	0	0	0	0	0	0	10	0	0	0	15	0	0	0	0	11	0	13	13	0	31	0	19	13	0	0	11	0	16	0	0	0	0	6	0	0	0	0	0	20	0	0	0	10
7cbdaa813e99b6dd6b29892f5a359f11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9524a2878288f78a5ef3ed8a4478bad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e5e81fe5207a9501bd548cb4ec432b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
aa2c22c5c8247ccc0446c48bed374381	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
809c79427c3cadb036865449216ebfee	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e30145a698eb25a0c0dfa9705c0ab32	0	40	0	0	33	17	77	0	24	55	18	0	0	44	26	41	27	16	70	50	32	42	0	109	47	67	90	78	25	78	0	44	64	32	24	0	0	0	0	23	73	50	46	0	35	19	22
d578c77d5b5cbf4334f287b6462aa01f	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daa38f70f9e96696e46ca124699ce4ff	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5ec841c75a93c1249875982bf213609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef62bc934907076ce41c76ae13c35a89	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e40af9b25d59d8d3a618f3a20f10912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da19396d00d9005e7571d4e3f3cc5dc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8db5727914917a71138766192e0d8a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8b442b1cff47d3fedb17fb17db642cb	0	0	0	0	0	0	0	0	0	28	0	0	0	19	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
7f74d8bc97fd317cedd7b42ffa4f9f51	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f060010c279e8156ffe0b7353a11051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
6ecf6c897aebc391f8b4afd6cdcfcc5f	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfdbe237443639a2a59cedb63e72513a	0	0	0	0	0	0	0	0	0	9	0	0	17	0	0	0	0	0	0	0	0	6	0	0	6	0	0	2	7	0	0	0	6	5	0	0	0	0	0	5	0	0	0	0	0	0	0
17bda9f93b4f4ffd41d168a0a2e449cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
4db2ba3c0280ef8dd329786b078b9e25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8275073ab55e455d3663260895b114a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
3c73bb980efeda4249ad81d0cd2f3adf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea2e85259462706601f45cad76842e61	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283ab35af3232c686cadf727818a7b42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e05c0a30417b13f84b7f83df440a312a	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455a6582dcc104283e4e46a56541874f	0	0	0	4	0	0	0	0	0	0	4	0	5	0	0	0	0	3	0	5	3	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0
6e9ae494f0de5603700bf5fdb654ab38	0	14	0	0	24	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
fce11be4a8101ce4a3d134ee88e0e176	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ccc3faee88a70bbff7a1661d0318a3c3	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28d848a5f8f8b49e144e76f2c57a4941	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bb18a202b352ec708b889a01c68c7af	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20850fd9f91388f39ab3bd0518ae4bef	0	19	0	0	0	24	0	0	0	1	0	0	0	11	12	0	0	12	15	13	14	9	0	12	0	7	10	0	0	5	0	3	0	0	0	0	6	0	0	0	22	0	0	0	0	0	9
4fc1c507a7812c350f55cf5a697e513c	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	27	0	32	0	5	0
7545279d251072107a856326216382e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
deb0f75b659418cadfaff6bf4ad0d65e	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
594b9b9d1e6d7fdf2111c3209299a076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10ef2404959e6d8f53ba87fce45169be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a014ed6ad200167bceaeb589062fa6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
898849b247cc4f8cee76f39db6c9b2bb	0	0	0	0	79	44	48	0	0	40	0	0	0	34	0	0	0	0	29	0	80	0	0	74	0	29	0	61	0	0	0	18	21	0	0	0	0	0	0	0	46	0	57	0	0	0	0
